date,item_id,forecast
2016-06-10,FOODS_1_137,1.7308
2016-06-11,FOODS_1_137,1.7842
2016-06-12,FOODS_1_137,1.7906
2016-06-13,FOODS_1_137,2.212
2016-06-14,FOODS_1_137,1.7931
2016-06-15,FOODS_1_137,1.5204
2016-06-16,FOODS_1_137,1.4694
2016-06-17,FOODS_1_137,1.5295
2016-06-18,FOODS_1_137,1.7795
2016-06-19,FOODS_1_137,1.6917
2016-06-20,FOODS_1_137,2.0107
2016-06-21,FOODS_1_137,1.6875
2016-05-23,FOODS_1_138,1.8305
2016-05-24,FOODS_1_138,1.4004
2016-05-25,FOODS_1_138,1.2319
2016-05-26,FOODS_1_138,1.2779
2016-05-27,FOODS_1_138,1.3104
2016-05-28,FOODS_1_138,1.4776
2016-05-29,FOODS_1_138,1.452
2016-05-30,FOODS_1_138,1.7184
2016-05-31,FOODS_1_138,1.3815
2016-06-01,FOODS_1_138,1.1608
2016-06-02,FOODS_1_138,1.1932
2016-06-03,FOODS_1_138,1.0466
2016-06-04,FOODS_1_138,1.2143
2016-06-05,FOODS_1_138,1.3144
2016-06-06,FOODS_1_138,1.5705
2016-06-07,FOODS_1_138,1.2146
2016-06-08,FOODS_1_138,1.0609
2016-06-09,FOODS_1_138,1.0338
2016-06-10,FOODS_1_138,1.0595
2016-06-11,FOODS_1_138,1.1027
2016-06-12,FOODS_1_138,1.1224
2016-06-13,FOODS_1_138,1.4347
2016-06-14,FOODS_1_138,1.117
2016-06-15,FOODS_1_138,0.973
2016-06-16,FOODS_1_138,0.9545
2016-06-17,FOODS_1_138,0.8998
2016-06-18,FOODS_1_138,1.0218
2016-06-19,FOODS_1_138,1.0768
2016-06-20,FOODS_1_138,1.1455
2016-06-21,FOODS_1_138,0.8422
2016-05-23,FOODS_1_139,5.0605
2016-05-24,FOODS_1_139,3.6965
2016-05-25,FOODS_1_139,3.472
2016-05-26,FOODS_1_139,3.5608
2016-05-27,FOODS_1_139,3.5778
2016-05-28,FOODS_1_139,4.1913
2016-05-29,FOODS_1_139,4.4682
2016-05-30,FOODS_1_139,4.9779
2016-05-31,FOODS_1_139,3.8946
2016-06-01,FOODS_1_139,3.351
2016-06-02,FOODS_1_139,3.4949
2016-06-03,FOODS_1_139,3.4457
2016-06-04,FOODS_1_139,3.7899
2016-06-05,FOODS_1_139,4.022
2016-06-06,FOODS_1_139,4.8242
2016-06-07,FOODS_1_139,3.5579
2016-06-08,FOODS_1_139,3.242
2016-06-09,FOODS_1_139,3.1017
2016-06-10,FOODS_1_139,3.1726
2016-06-11,FOODS_1_139,3.7745
2016-06-12,FOODS_1_139,3.9706
2016-06-13,FOODS_1_139,4.7992
2016-06-14,FOODS_1_139,3.6472
2016-06-15,FOODS_1_139,3.2037
2016-06-16,FOODS_1_139,3.226
2016-06-17,FOODS_1_139,3.2284
2016-06-18,FOODS_1_139,3.8115
2016-06-19,FOODS_1_139,4.0778
2016-06-20,FOODS_1_139,4.9361
2016-06-21,FOODS_1_139,3.6881
2016-05-23,FOODS_1_146,1.6072
2016-05-24,FOODS_1_146,1.2675
2016-05-25,FOODS_1_146,1.1062
2016-05-26,FOODS_1_146,1.0873
2016-05-27,FOODS_1_146,1.1005
2016-05-28,FOODS_1_146,1.2523
2016-05-29,FOODS_1_146,1.2074
2016-05-30,FOODS_1_146,1.6049
2016-05-31,FOODS_1_146,1.1224
2016-06-01,FOODS_1_146,0.9763
2016-06-02,FOODS_1_146,0.9944
2016-06-03,FOODS_1_146,0.96
2016-06-04,FOODS_1_146,1.0836
2016-06-05,FOODS_1_146,1.0583
2016-06-06,FOODS_1_146,1.4674
2016-06-07,FOODS_1_146,1.0746
2016-06-08,FOODS_1_146,0.9108
2016-06-09,FOODS_1_146,0.879
2016-06-10,FOODS_1_146,0.9103
2016-06-11,FOODS_1_146,1.0074
2016-06-12,FOODS_1_146,1.0153
2016-06-13,FOODS_1_146,1.4211
2016-06-14,FOODS_1_146,1.0141
2016-06-15,FOODS_1_146,0.8738
2016-06-16,FOODS_1_146,0.8761
2016-06-17,FOODS_1_146,0.856
2016-06-18,FOODS_1_146,0.9383
2016-06-19,FOODS_1_146,0.9223
2016-06-20,FOODS_1_146,1.266
2016-06-21,FOODS_1_146,0.9208
2016-05-23,FOODS_1_152,1.1462
2016-05-24,FOODS_1_152,0.9098
2016-05-25,FOODS_1_152,0.8279
2016-05-26,FOODS_1_152,0.8487
2016-05-27,FOODS_1_152,0.8257
2016-05-28,FOODS_1_152,0.8335
2016-05-29,FOODS_1_152,0.7527
2016-05-30,FOODS_1_152,0.9827
2016-05-31,FOODS_1_152,0.8034
2016-06-01,FOODS_1_152,0.705
2016-06-02,FOODS_1_152,0.7109
2016-06-03,FOODS_1_152,0.6946
2016-06-04,FOODS_1_152,0.727
2016-06-05,FOODS_1_152,0.731
2016-06-06,FOODS_1_152,0.9822
2016-06-07,FOODS_1_152,0.7513
2016-06-08,FOODS_1_152,0.661
2016-06-09,FOODS_1_152,0.6396
2016-06-10,FOODS_1_152,0.6477
2016-06-11,FOODS_1_152,0.72
2016-06-12,FOODS_1_152,0.5786
2016-06-13,FOODS_1_152,0.6804
2016-06-14,FOODS_1_152,0.5663
2016-06-15,FOODS_1_152,0.5079
2016-06-16,FOODS_1_152,0.5063
2016-06-17,FOODS_1_152,0.4989
2016-06-18,FOODS_1_152,0.5527
2016-06-19,FOODS_1_152,0.5476
2016-06-20,FOODS_1_152,0.6707
2016-06-21,FOODS_1_152,0.5456
2016-05-23,FOODS_1_153,2.7916
2016-05-24,FOODS_1_153,2.6351
2016-05-25,FOODS_1_153,2.1878
2016-05-26,FOODS_1_153,2.1871
2016-05-27,FOODS_1_153,2.062
2016-05-28,FOODS_1_153,2.4506
2016-05-29,FOODS_1_153,2.4278
2016-05-30,FOODS_1_153,3.6166
2016-05-31,FOODS_1_153,2.7866
2016-06-01,FOODS_1_153,2.1108
2016-06-02,FOODS_1_153,2.1688
2016-06-03,FOODS_1_153,2.0064
2016-06-04,FOODS_1_153,2.2684
2016-06-05,FOODS_1_153,2.2719
2016-06-06,FOODS_1_153,3.0566
2016-06-07,FOODS_1_153,2.2325
2016-06-08,FOODS_1_153,1.8363
2016-06-09,FOODS_1_153,1.8149
2016-06-10,FOODS_1_153,1.9344
2016-06-11,FOODS_1_153,2.36
2016-06-12,FOODS_1_153,2.2796
2016-06-13,FOODS_1_153,3.4697
2016-06-14,FOODS_1_153,2.5146
2016-06-15,FOODS_1_153,2.0614
2016-06-16,FOODS_1_153,2.0055
2016-06-17,FOODS_1_153,2.0094
2016-06-18,FOODS_1_153,2.1753
2016-06-19,FOODS_1_153,2.156
2016-06-20,FOODS_1_153,3.303
2016-06-21,FOODS_1_153,2.4692
2016-05-23,FOODS_1_154,2.5612
2016-05-24,FOODS_1_154,2.6289
2016-05-25,FOODS_1_154,2.592
2016-05-26,FOODS_1_154,2.3888
2016-05-27,FOODS_1_154,2.3585
2016-05-28,FOODS_1_154,2.661
2016-05-29,FOODS_1_154,2.6556
2016-05-30,FOODS_1_154,3.3406
2016-05-31,FOODS_1_154,2.3776
2016-06-01,FOODS_1_154,2.1674
2016-06-02,FOODS_1_154,2.1487
2016-06-03,FOODS_1_154,2.3579
2016-06-04,FOODS_1_154,2.815
2016-06-05,FOODS_1_154,2.8809
2016-06-06,FOODS_1_154,3.2771
2016-06-07,FOODS_1_154,2.4988
2016-06-08,FOODS_1_154,2.3343
2016-06-09,FOODS_1_154,2.0538
2016-06-10,FOODS_1_154,2.2462
2016-06-11,FOODS_1_154,2.6824
2016-06-12,FOODS_1_154,2.5157
2016-06-13,FOODS_1_154,3.0401
2016-06-14,FOODS_1_154,2.1894
2016-06-15,FOODS_1_154,2.0178
2016-06-16,FOODS_1_154,2.0068
2016-06-17,FOODS_1_154,2.0139
2016-06-18,FOODS_1_154,2.2847
2016-06-19,FOODS_1_154,2.1202
2016-06-20,FOODS_1_154,3.3884
2016-06-21,FOODS_1_154,2.6913
2016-05-23,FOODS_1_158,0.8304
2016-05-24,FOODS_1_158,0.6548
2016-05-25,FOODS_1_158,0.566
2016-05-26,FOODS_1_158,0.5488
2016-05-27,FOODS_1_158,0.5583
2016-05-28,FOODS_1_158,0.6061
2016-05-29,FOODS_1_158,0.5775
2016-05-30,FOODS_1_158,0.6717
2016-05-31,FOODS_1_158,0.5699
2016-06-01,FOODS_1_158,0.4934
2016-06-02,FOODS_1_158,0.4675
2016-06-03,FOODS_1_158,0.4866
2016-06-04,FOODS_1_158,0.5323
2016-06-05,FOODS_1_158,0.5314
2016-06-06,FOODS_1_158,0.6282
2016-06-07,FOODS_1_158,0.5257
2016-06-08,FOODS_1_158,0.4692
2016-06-09,FOODS_1_158,0.4741
2016-06-10,FOODS_1_158,0.4353
2016-06-11,FOODS_1_158,0.5048
2016-06-12,FOODS_1_158,0.5382
2016-06-13,FOODS_1_158,0.6316
2016-06-14,FOODS_1_158,0.5246
2016-06-15,FOODS_1_158,0.4729
2016-06-16,FOODS_1_158,0.4707
2016-06-17,FOODS_1_158,0.4715
2016-06-18,FOODS_1_158,0.5278
2016-06-19,FOODS_1_158,0.5231
2016-06-20,FOODS_1_158,0.5618
2016-06-21,FOODS_1_158,0.4742
2016-05-23,FOODS_1_161,3.4655
2016-05-24,FOODS_1_161,2.8082
2016-05-25,FOODS_1_161,2.5237
2016-05-26,FOODS_1_161,2.7277
2016-05-27,FOODS_1_161,2.6471
2016-05-28,FOODS_1_161,3.047
2016-05-29,FOODS_1_161,2.9116
2016-05-30,FOODS_1_161,3.7496
2016-05-31,FOODS_1_161,2.8543
2016-06-01,FOODS_1_161,2.4703
2016-06-02,FOODS_1_161,2.5953
2016-06-03,FOODS_1_161,2.6776
2016-06-04,FOODS_1_161,3.4107
2016-06-05,FOODS_1_161,3.7805
2016-06-06,FOODS_1_161,4.6256
2016-06-07,FOODS_1_161,3.6367
2016-06-08,FOODS_1_161,3.2509
2016-06-09,FOODS_1_161,3.1344
2016-06-10,FOODS_1_161,3.0705
2016-06-11,FOODS_1_161,3.7374
2016-06-12,FOODS_1_161,4.1745
2016-06-13,FOODS_1_161,5.0906
2016-06-14,FOODS_1_161,3.9811
2016-06-15,FOODS_1_161,3.4893
2016-06-16,FOODS_1_161,3.2884
2016-06-17,FOODS_1_161,3.328
2016-06-18,FOODS_1_161,4.0837
2016-06-19,FOODS_1_161,4.5378
2016-06-20,FOODS_1_161,5.7558
2016-06-21,FOODS_1_161,4.1106
2016-05-23,FOODS_1_162,3.5034
2016-05-24,FOODS_1_162,3.0396
2016-05-25,FOODS_1_162,2.6565
2016-05-26,FOODS_1_162,2.612
2016-05-27,FOODS_1_162,2.4809
2016-05-28,FOODS_1_162,2.8522
2016-05-29,FOODS_1_162,2.7351
2016-05-30,FOODS_1_162,3.5402
2016-05-31,FOODS_1_162,2.4011
2016-06-01,FOODS_1_162,2.1385
2016-06-02,FOODS_1_162,2.4452
2016-06-03,FOODS_1_162,2.4763
2016-06-04,FOODS_1_162,2.8539
2016-06-05,FOODS_1_162,2.6141
2016-06-06,FOODS_1_162,3.0849
2016-06-07,FOODS_1_162,2.0788
2016-06-08,FOODS_1_162,1.9082
2016-06-09,FOODS_1_162,2.3052
2016-06-10,FOODS_1_162,2.0888
2016-06-11,FOODS_1_162,2.6963
2016-06-12,FOODS_1_162,2.504
2016-06-13,FOODS_1_162,3.2766
2016-06-14,FOODS_1_162,2.4651
2016-06-15,FOODS_1_162,2.1617
2016-06-16,FOODS_1_162,1.8994
2016-06-17,FOODS_1_162,2.1094
2016-06-18,FOODS_1_162,2.4947
2016-06-19,FOODS_1_162,2.3596
2016-06-20,FOODS_1_162,3.2964
2016-06-21,FOODS_1_162,2.5643
2016-05-23,FOODS_1_163,0.97
2016-05-24,FOODS_1_163,1.0843
2016-05-25,FOODS_1_163,0.9288
2016-05-26,FOODS_1_163,0.8913
2016-05-27,FOODS_1_163,0.8333
2016-05-28,FOODS_1_163,0.9843
2016-05-29,FOODS_1_163,1.012
2016-05-30,FOODS_1_163,1.0497
2016-05-31,FOODS_1_163,0.9357
2016-06-01,FOODS_1_163,0.8123
2016-06-02,FOODS_1_163,0.8112
2016-06-03,FOODS_1_163,0.8105
2016-06-04,FOODS_1_163,0.9576
2016-06-05,FOODS_1_163,0.9559
2016-06-06,FOODS_1_163,1.2294
2016-06-07,FOODS_1_163,0.9933
2016-06-08,FOODS_1_163,0.879
2016-06-09,FOODS_1_163,0.874
2016-06-10,FOODS_1_163,0.8522
2016-06-11,FOODS_1_163,0.9884
2016-06-12,FOODS_1_163,0.9332
2016-06-13,FOODS_1_163,1.0888
2016-06-14,FOODS_1_163,0.9015
2016-06-15,FOODS_1_163,0.8072
2016-06-16,FOODS_1_163,0.802
2016-06-17,FOODS_1_163,0.812
2016-06-18,FOODS_1_163,0.9255
2016-06-19,FOODS_1_163,0.9239
2016-06-20,FOODS_1_163,1.122
2016-06-21,FOODS_1_163,0.877
2016-05-23,FOODS_1_166,2.6759
2016-05-24,FOODS_1_166,2.1975
2016-05-25,FOODS_1_166,1.7922
2016-05-26,FOODS_1_166,1.8592
2016-05-27,FOODS_1_166,1.8942
2016-05-28,FOODS_1_166,2.1415
2016-05-29,FOODS_1_166,2.0843
2016-05-30,FOODS_1_166,2.7221
2016-05-31,FOODS_1_166,2.0806
2016-06-01,FOODS_1_166,1.6661
2016-06-02,FOODS_1_166,1.6615
2016-06-03,FOODS_1_166,1.7979
2016-06-04,FOODS_1_166,1.8394
2016-06-05,FOODS_1_166,1.8763
2016-06-06,FOODS_1_166,2.5491
2016-06-07,FOODS_1_166,1.9565
2016-06-08,FOODS_1_166,1.4593
2016-06-09,FOODS_1_166,1.4155
2016-06-10,FOODS_1_166,1.4671
2016-06-11,FOODS_1_166,1.7825
2016-06-12,FOODS_1_166,1.6059
2016-06-13,FOODS_1_166,2.5569
2016-06-14,FOODS_1_166,1.9104
2016-06-15,FOODS_1_166,1.5388
2016-06-16,FOODS_1_166,1.4958
2016-06-17,FOODS_1_166,1.5004
2016-06-18,FOODS_1_166,1.5497
2016-06-19,FOODS_1_166,1.6423
2016-06-20,FOODS_1_166,2.5446
2016-06-21,FOODS_1_166,1.8487
2016-05-23,FOODS_1_167,0.6488
2016-05-24,FOODS_1_167,0.5597
2016-05-25,FOODS_1_167,0.4896
2016-05-26,FOODS_1_167,0.4986
2016-05-27,FOODS_1_167,0.4609
2016-05-28,FOODS_1_167,0.4997
2016-05-29,FOODS_1_167,0.4926
2016-05-30,FOODS_1_167,0.5762
2016-05-31,FOODS_1_167,0.5066
2016-06-01,FOODS_1_167,0.4478
2016-06-02,FOODS_1_167,0.4481
2016-06-03,FOODS_1_167,0.4574
2016-06-04,FOODS_1_167,0.5174
2016-06-05,FOODS_1_167,0.5174
2016-06-06,FOODS_1_167,0.5985
2016-06-07,FOODS_1_167,0.5081
2016-06-08,FOODS_1_167,0.4559
2016-06-09,FOODS_1_167,0.4688
2016-06-10,FOODS_1_167,0.4217
2016-06-11,FOODS_1_167,0.4815
2016-06-12,FOODS_1_167,0.4807
2016-06-13,FOODS_1_167,0.5489
2016-06-14,FOODS_1_167,0.4653
2016-06-15,FOODS_1_167,0.4214
2016-06-16,FOODS_1_167,0.4162
2016-06-17,FOODS_1_167,0.4449
2016-06-18,FOODS_1_167,0.5003
2016-06-19,FOODS_1_167,0.4971
2016-06-20,FOODS_1_167,0.5431
2016-06-21,FOODS_1_167,0.4145
2016-05-23,FOODS_1_170,3.4349
2016-05-24,FOODS_1_170,3.1295
2016-05-25,FOODS_1_170,2.7742
2016-05-26,FOODS_1_170,2.7219
2016-05-27,FOODS_1_170,2.6998
2016-05-28,FOODS_1_170,3.124
2016-05-29,FOODS_1_170,3.0276
2016-05-30,FOODS_1_170,3.876
2016-05-31,FOODS_1_170,2.745
2016-06-01,FOODS_1_170,2.4394
2016-06-02,FOODS_1_170,2.4293
2016-06-03,FOODS_1_170,2.397
2016-06-04,FOODS_1_170,2.9075
2016-06-05,FOODS_1_170,2.6118
2016-06-06,FOODS_1_170,3.3575
2016-06-07,FOODS_1_170,2.0193
2016-06-08,FOODS_1_170,2.1536
2016-06-09,FOODS_1_170,2.0581
2016-06-10,FOODS_1_170,2.2127
2016-06-11,FOODS_1_170,2.6223
2016-06-12,FOODS_1_170,2.6035
2016-06-13,FOODS_1_170,3.0541
2016-06-14,FOODS_1_170,2.0381
2016-06-15,FOODS_1_170,1.5755
2016-06-16,FOODS_1_170,1.9717
2016-06-17,FOODS_1_170,1.9354
2016-06-18,FOODS_1_170,2.3531
2016-06-19,FOODS_1_170,2.2035
2016-06-20,FOODS_1_170,3.1343
2016-06-21,FOODS_1_170,2.3242
2016-05-23,FOODS_1_172,2.9691
2016-05-24,FOODS_1_172,2.3647
2016-05-25,FOODS_1_172,2.1056
2016-05-26,FOODS_1_172,2.073
2016-05-27,FOODS_1_172,2.1508
2016-05-28,FOODS_1_172,2.2485
2016-05-29,FOODS_1_172,2.0746
2016-05-30,FOODS_1_172,3.0634
2016-05-31,FOODS_1_172,2.1721
2016-06-01,FOODS_1_172,1.7887
2016-06-02,FOODS_1_172,1.7513
2016-06-03,FOODS_1_172,1.8877
2016-06-04,FOODS_1_172,2.1146
2016-06-05,FOODS_1_172,2.0207
2016-06-06,FOODS_1_172,2.8907
2016-06-07,FOODS_1_172,2.0869
2016-06-08,FOODS_1_172,1.7221
2016-06-09,FOODS_1_172,1.6537
2016-06-10,FOODS_1_172,1.8293
2016-06-11,FOODS_1_172,2.1104
2016-06-12,FOODS_1_172,2.03
2016-06-13,FOODS_1_172,2.9644
2016-06-14,FOODS_1_172,2.1959
2016-06-15,FOODS_1_172,1.8331
2016-06-16,FOODS_1_172,1.8351
2016-06-17,FOODS_1_172,1.7926
2016-06-18,FOODS_1_172,2.0706
2016-06-19,FOODS_1_172,2.126
2016-06-20,FOODS_1_172,3.1045
2016-06-21,FOODS_1_172,2.2971
2016-05-23,FOODS_1_173,3.6754
2016-05-24,FOODS_1_173,3.4451
2016-05-25,FOODS_1_173,3.2275
2016-05-26,FOODS_1_173,3.2267
2016-05-27,FOODS_1_173,3.1112
2016-05-28,FOODS_1_173,3.6722
2016-05-29,FOODS_1_173,3.6492
2016-05-30,FOODS_1_173,4.2505
2016-05-31,FOODS_1_173,2.935
2016-06-01,FOODS_1_173,3.0531
2016-06-02,FOODS_1_173,3.0956
2016-06-03,FOODS_1_173,2.9294
2016-06-04,FOODS_1_173,3.565
2016-06-05,FOODS_1_173,3.5263
2016-06-06,FOODS_1_173,4.3091
2016-06-07,FOODS_1_173,3.2015
2016-06-08,FOODS_1_173,2.6736
2016-06-09,FOODS_1_173,2.6873
2016-06-10,FOODS_1_173,2.9152
2016-06-11,FOODS_1_173,3.452
2016-06-12,FOODS_1_173,3.5702
2016-06-13,FOODS_1_173,3.9963
2016-06-14,FOODS_1_173,2.8671
2016-06-15,FOODS_1_173,2.6326
2016-06-16,FOODS_1_173,2.6508
2016-06-17,FOODS_1_173,2.7529
2016-06-18,FOODS_1_173,3.4334
2016-06-19,FOODS_1_173,3.3211
2016-06-20,FOODS_1_173,4.0075
2016-06-21,FOODS_1_173,3.3871
2016-05-23,FOODS_1_176,0.5816
2016-05-24,FOODS_1_176,0.4866
2016-05-25,FOODS_1_176,0.4196
2016-05-26,FOODS_1_176,0.3878
2016-05-27,FOODS_1_176,0.3845
2016-05-28,FOODS_1_176,0.4376
2016-05-29,FOODS_1_176,0.4173
2016-05-30,FOODS_1_176,0.4691
2016-05-31,FOODS_1_176,0.4125
2016-06-01,FOODS_1_176,0.3557
2016-06-02,FOODS_1_176,0.3585
2016-06-03,FOODS_1_176,0.3585
2016-06-04,FOODS_1_176,0.4037
2016-06-05,FOODS_1_176,0.4208
2016-06-06,FOODS_1_176,0.4777
2016-06-07,FOODS_1_176,0.4132
2016-06-08,FOODS_1_176,0.3851
2016-06-09,FOODS_1_176,0.3833
2016-06-10,FOODS_1_176,0.3846
2016-06-11,FOODS_1_176,0.4415
2016-06-12,FOODS_1_176,0.4415
2016-06-13,FOODS_1_176,0.5258
2016-06-14,FOODS_1_176,0.4321
2016-06-15,FOODS_1_176,0.3926
2016-06-16,FOODS_1_176,0.3876
2016-06-17,FOODS_1_176,0.3879
2016-06-18,FOODS_1_176,0.4451
2016-06-19,FOODS_1_176,0.4216
2016-06-20,FOODS_1_176,0.5006
2016-06-21,FOODS_1_176,0.4126
2016-05-23,FOODS_1_181,4.9372
2016-05-24,FOODS_1_181,3.7257
2016-05-25,FOODS_1_181,3.4634
2016-05-26,FOODS_1_181,3.3755
2016-05-27,FOODS_1_181,3.3893
2016-05-28,FOODS_1_181,3.9222
2016-05-29,FOODS_1_181,4.1118
2016-05-30,FOODS_1_181,4.8511
2016-05-31,FOODS_1_181,3.6792
2016-06-01,FOODS_1_181,3.4007
2016-06-02,FOODS_1_181,3.4987
2016-06-03,FOODS_1_181,3.1437
2016-06-04,FOODS_1_181,4.1073
2016-06-05,FOODS_1_181,4.0971
2016-06-06,FOODS_1_181,4.7239
2016-06-07,FOODS_1_181,3.7006
2016-06-08,FOODS_1_181,3.39
2016-06-09,FOODS_1_181,3.2514
2016-06-10,FOODS_1_181,3.282
2016-06-11,FOODS_1_181,3.8452
2016-06-12,FOODS_1_181,3.9632
2016-06-13,FOODS_1_181,4.6569
2016-06-14,FOODS_1_181,3.2444
2016-06-15,FOODS_1_181,3.215
2016-06-16,FOODS_1_181,3.1363
2016-06-17,FOODS_1_181,3.0594
2016-06-18,FOODS_1_181,3.8008
2016-06-19,FOODS_1_181,3.8883
2016-06-20,FOODS_1_181,4.8076
2016-06-21,FOODS_1_181,3.541
2016-05-23,FOODS_1_183,3.2056
2016-05-24,FOODS_1_183,2.3329
2016-05-25,FOODS_1_183,2.0608
2016-05-26,FOODS_1_183,2.0903
2016-05-27,FOODS_1_183,2.1315
2016-05-28,FOODS_1_183,2.4753
2016-05-29,FOODS_1_183,2.4916
2016-05-30,FOODS_1_183,3.2039
2016-05-31,FOODS_1_183,2.4268
2016-06-01,FOODS_1_183,2.1436
2016-06-02,FOODS_1_183,2.1211
2016-06-03,FOODS_1_183,2.0298
2016-06-04,FOODS_1_183,2.253
2016-06-05,FOODS_1_183,2.2951
2016-06-06,FOODS_1_183,3.0125
2016-06-07,FOODS_1_183,2.2808
2016-06-08,FOODS_1_183,1.9928
2016-06-09,FOODS_1_183,1.9851
2016-06-10,FOODS_1_183,1.9837
2016-06-11,FOODS_1_183,2.2275
2016-06-12,FOODS_1_183,2.2864
2016-06-13,FOODS_1_183,3.1288
2016-06-14,FOODS_1_183,2.279
2016-06-15,FOODS_1_183,1.9045
2016-06-16,FOODS_1_183,1.8873
2016-06-17,FOODS_1_183,1.936
2016-06-18,FOODS_1_183,2.2102
2016-06-19,FOODS_1_183,2.2102
2016-06-20,FOODS_1_183,3.2404
2016-06-21,FOODS_1_183,2.3039
2016-05-23,FOODS_1_184,2.0632
2016-05-24,FOODS_1_184,1.645
2016-05-25,FOODS_1_184,1.4849
2016-05-26,FOODS_1_184,1.496
2016-05-27,FOODS_1_184,1.4883
2016-05-28,FOODS_1_184,1.7092
2016-05-29,FOODS_1_184,1.7521
2016-05-30,FOODS_1_184,1.9924
2016-05-31,FOODS_1_184,1.61
2016-06-01,FOODS_1_184,1.4707
2016-06-02,FOODS_1_184,1.4753
2016-06-03,FOODS_1_184,1.472
2016-06-04,FOODS_1_184,1.5761
2016-06-05,FOODS_1_184,1.5632
2016-06-06,FOODS_1_184,2.1453
2016-06-07,FOODS_1_184,1.5951
2016-06-08,FOODS_1_184,1.3852
2016-06-09,FOODS_1_184,1.2434
2016-06-10,FOODS_1_184,1.241
2016-06-11,FOODS_1_184,1.4838
2016-06-12,FOODS_1_184,1.4838
2016-06-13,FOODS_1_184,1.8926
2016-06-14,FOODS_1_184,1.496
2016-06-15,FOODS_1_184,1.3127
2016-06-16,FOODS_1_184,1.1634
2016-06-17,FOODS_1_184,1.067
2016-06-18,FOODS_1_184,1.2662
2016-06-19,FOODS_1_184,1.259
2016-06-20,FOODS_1_184,1.6827
2016-06-21,FOODS_1_184,1.1858
2016-05-23,FOODS_1_194,2.8016
2016-05-24,FOODS_1_194,2.3414
2016-05-25,FOODS_1_194,1.8667
2016-05-26,FOODS_1_194,2.0113
2016-05-27,FOODS_1_194,1.968
2016-05-28,FOODS_1_194,2.3308
2016-05-29,FOODS_1_194,2.3762
2016-05-30,FOODS_1_194,3.1078
2016-05-31,FOODS_1_194,2.3357
2016-06-01,FOODS_1_194,1.817
2016-06-02,FOODS_1_194,1.9028
2016-06-03,FOODS_1_194,1.906
2016-06-04,FOODS_1_194,2.1142
2016-06-05,FOODS_1_194,2.0311
2016-06-06,FOODS_1_194,2.5775
2016-06-07,FOODS_1_194,1.845
2016-06-08,FOODS_1_194,1.4408
2016-06-09,FOODS_1_194,1.3791
2016-06-10,FOODS_1_194,1.5812
2016-06-11,FOODS_1_194,1.9348
2016-06-12,FOODS_1_194,2.031
2016-06-13,FOODS_1_194,2.7529
2016-06-14,FOODS_1_194,2.0959
2016-06-15,FOODS_1_194,1.6991
2016-06-16,FOODS_1_194,1.7008
2016-06-17,FOODS_1_194,1.5364
2016-06-18,FOODS_1_194,1.7009
2016-06-19,FOODS_1_194,1.88
2016-06-20,FOODS_1_194,2.5507
2016-06-21,FOODS_1_194,1.8078
2016-05-23,FOODS_1_200,8.7996
2016-05-24,FOODS_1_200,7.6695
2016-05-25,FOODS_1_200,7.2887
2016-05-26,FOODS_1_200,6.7569
2016-05-27,FOODS_1_200,7.3938
2016-05-28,FOODS_1_200,8.1496
2016-05-29,FOODS_1_200,7.9002
2016-05-30,FOODS_1_200,9.3871
2016-05-31,FOODS_1_200,7.3397
2016-06-01,FOODS_1_200,6.9377
2016-06-02,FOODS_1_200,6.5929
2016-06-03,FOODS_1_200,6.666
2016-06-04,FOODS_1_200,7.8861
2016-06-05,FOODS_1_200,7.7113
2016-06-06,FOODS_1_200,9.538
2016-06-07,FOODS_1_200,7.6307
2016-06-08,FOODS_1_200,6.7361
2016-06-09,FOODS_1_200,6.2316
2016-06-10,FOODS_1_200,6.5454
2016-06-11,FOODS_1_200,7.7064
2016-06-12,FOODS_1_200,7.7778
2016-06-13,FOODS_1_200,9.4133
2016-06-14,FOODS_1_200,7.2982
2016-06-15,FOODS_1_200,6.5047
2016-06-16,FOODS_1_200,6.2219
2016-06-17,FOODS_1_200,6.5843
2016-06-18,FOODS_1_200,8.153
2016-06-19,FOODS_1_200,7.6387
2016-06-20,FOODS_1_200,9.7896
2016-06-21,FOODS_1_200,7.7638
2016-05-23,FOODS_1_201,2.6037
2016-05-24,FOODS_1_201,2.2248
2016-05-25,FOODS_1_201,1.7885
2016-05-26,FOODS_1_201,1.7062
2016-05-27,FOODS_1_201,1.751
2016-05-28,FOODS_1_201,2.0925
2016-05-29,FOODS_1_201,1.9438
2016-05-30,FOODS_1_201,2.6978
2016-05-31,FOODS_1_201,2.0031
2016-06-01,FOODS_1_201,1.5724
2016-06-02,FOODS_1_201,1.5454
2016-06-03,FOODS_1_201,1.5516
2016-06-04,FOODS_1_201,1.8643
2016-06-05,FOODS_1_201,1.7431
2016-06-06,FOODS_1_201,2.2849
2016-06-07,FOODS_1_201,1.8455
2016-06-08,FOODS_1_201,1.4223
2016-06-09,FOODS_1_201,1.2107
2016-06-10,FOODS_1_201,1.2548
2016-06-11,FOODS_1_201,1.5103
2016-06-12,FOODS_1_201,1.411
2016-06-13,FOODS_1_201,1.9243
2016-06-14,FOODS_1_201,1.5019
2016-06-15,FOODS_1_201,1.1919
2016-06-16,FOODS_1_201,1.1629
2016-06-17,FOODS_1_201,1.1859
2016-06-18,FOODS_1_201,1.4563
