store_id,item_id,wm_yr_wk,sell_price
CA_1,HOUSEHOLD_1_066,11503,2.96
CA_1,HOUSEHOLD_1_066,11504,2.96
CA_1,HOUSEHOLD_1_066,11505,2.96
CA_1,HOUSEHOLD_1_066,11506,2.96
CA_1,HOUSEHOLD_1_066,11507,2.96
CA_1,HOUSEHOLD_1_066,11508,2.96
CA_1,HOUSEHOLD_1_066,11509,2.96
CA_1,HOUSEHOLD_1_066,11510,2.96
CA_1,HOUSEHOLD_1_066,11511,2.96
CA_1,HOUSEHOLD_1_066,11512,2.96
CA_1,HOUSEHOLD_1_066,11513,2.96
CA_1,HOUSEHOLD_1_066,11514,2.96
CA_1,HOUSEHOLD_1_066,11515,2.96
CA_1,HOUSEHOLD_1_066,11516,2.96
CA_1,HOUSEHOLD_1_066,11517,2.96
CA_1,HOUSEHOLD_1_066,11518,2.96
CA_1,HOUSEHOLD_1_066,11519,2.96
CA_1,HOUSEHOLD_1_066,11520,2.96
CA_1,HOUSEHOLD_1_066,11521,2.96
CA_1,HOUSEHOLD_1_066,11522,2.96
CA_1,HOUSEHOLD_1_066,11523,2.96
CA_1,HOUSEHOLD_1_066,11524,2.96
CA_1,HOUSEHOLD_1_066,11525,2.96
CA_1,HOUSEHOLD_1_066,11526,2.96
CA_1,HOUSEHOLD_1_066,11527,2.96
CA_1,HOUSEHOLD_1_066,11528,2.96
CA_1,HOUSEHOLD_1_066,11529,2.96
CA_1,HOUSEHOLD_1_066,11530,2.96
CA_1,HOUSEHOLD_1_066,11531,2.96
CA_1,HOUSEHOLD_1_066,11532,2.96
CA_1,HOUSEHOLD_1_066,11533,2.96
CA_1,HOUSEHOLD_1_066,11534,2.96
CA_1,HOUSEHOLD_1_066,11535,2.96
CA_1,HOUSEHOLD_1_066,11536,2.96
CA_1,HOUSEHOLD_1_066,11537,2.96
CA_1,HOUSEHOLD_1_066,11538,2.96
CA_1,HOUSEHOLD_1_066,11539,2.96
CA_1,HOUSEHOLD_1_066,11540,2.96
CA_1,HOUSEHOLD_1_066,11541,2.96
CA_1,HOUSEHOLD_1_066,11542,2.96
CA_1,HOUSEHOLD_1_066,11543,2.96
CA_1,HOUSEHOLD_1_066,11544,2.96
CA_1,HOUSEHOLD_1_066,11545,2.96
CA_1,HOUSEHOLD_1_066,11546,2.96
CA_1,HOUSEHOLD_1_066,11547,2.96
CA_1,HOUSEHOLD_1_066,11548,2.96
CA_1,HOUSEHOLD_1_066,11549,2.96
CA_1,HOUSEHOLD_1_066,11550,2.96
CA_1,HOUSEHOLD_1_066,11551,2.96
CA_1,HOUSEHOLD_1_066,11552,2.96
CA_1,HOUSEHOLD_1_066,11601,2.96
CA_1,HOUSEHOLD_1_066,11602,2.96
CA_1,HOUSEHOLD_1_066,11603,2.96
CA_1,HOUSEHOLD_1_066,11604,2.96
CA_1,HOUSEHOLD_1_066,11605,2.96
CA_1,HOUSEHOLD_1_066,11606,2.96
CA_1,HOUSEHOLD_1_066,11607,2.96
CA_1,HOUSEHOLD_1_066,11608,2.96
CA_1,HOUSEHOLD_1_066,11609,2.96
CA_1,HOUSEHOLD_1_066,11610,2.96
CA_1,HOUSEHOLD_1_066,11611,2.96
CA_1,HOUSEHOLD_1_066,11612,2.96
CA_1,HOUSEHOLD_1_066,11613,2.96
CA_1,HOUSEHOLD_1_066,11614,2.96
CA_1,HOUSEHOLD_1_066,11615,2.96
CA_1,HOUSEHOLD_1_066,11616,2.96
CA_1,HOUSEHOLD_1_066,11617,2.96
CA_1,HOUSEHOLD_1_066,11618,2.96
CA_1,HOUSEHOLD_1_066,11619,2.96
CA_1,HOUSEHOLD_1_066,11620,2.96
CA_1,HOUSEHOLD_1_066,11621,2.96
CA_1,HOUSEHOLD_1_068,11103,6.97
CA_1,HOUSEHOLD_1_068,11104,6.97
CA_1,HOUSEHOLD_1_068,11105,6.97
CA_1,HOUSEHOLD_1_068,11106,6.97
CA_1,HOUSEHOLD_1_068,11107,6.97
CA_1,HOUSEHOLD_1_068,11108,6.97
CA_1,HOUSEHOLD_1_068,11109,6.97
CA_1,HOUSEHOLD_1_068,11110,6.97
CA_1,HOUSEHOLD_1_068,11111,6.97
CA_1,HOUSEHOLD_1_068,11112,6.97
CA_1,HOUSEHOLD_1_068,11113,6.97
CA_1,HOUSEHOLD_1_068,11114,6.97
CA_1,HOUSEHOLD_1_068,11115,6.97
CA_1,HOUSEHOLD_1_068,11116,6.97
CA_1,HOUSEHOLD_1_068,11117,6.97
CA_1,HOUSEHOLD_1_068,11118,6.97
CA_1,HOUSEHOLD_1_068,11119,6.97
CA_1,HOUSEHOLD_1_068,11120,6.97
CA_1,HOUSEHOLD_1_068,11121,6.97
CA_1,HOUSEHOLD_1_068,11122,6.97
CA_1,HOUSEHOLD_1_068,11123,6.97
CA_1,HOUSEHOLD_1_068,11124,6.97
CA_1,HOUSEHOLD_1_068,11125,6.97
CA_1,HOUSEHOLD_1_068,11126,6.97
CA_1,HOUSEHOLD_1_068,11127,6.97
CA_1,HOUSEHOLD_1_068,11128,6.97
CA_1,HOUSEHOLD_1_068,11129,6.97
CA_1,HOUSEHOLD_1_068,11130,6.97
CA_1,HOUSEHOLD_1_068,11131,6.97
CA_1,HOUSEHOLD_1_068,11132,6.97
CA_1,HOUSEHOLD_1_068,11133,6.97
CA_1,HOUSEHOLD_1_068,11134,6.97
CA_1,HOUSEHOLD_1_068,11135,6.97
CA_1,HOUSEHOLD_1_068,11136,6.97
CA_1,HOUSEHOLD_1_068,11137,6.97
CA_1,HOUSEHOLD_1_068,11138,6.97
CA_1,HOUSEHOLD_1_068,11139,6.97
CA_1,HOUSEHOLD_1_068,11140,6.97
CA_1,HOUSEHOLD_1_068,11141,6.97
CA_1,HOUSEHOLD_1_068,11142,6.97
CA_1,HOUSEHOLD_1_068,11143,6.97
CA_1,HOUSEHOLD_1_068,11144,6.97
CA_1,HOUSEHOLD_1_068,11145,6.97
CA_1,HOUSEHOLD_1_068,11146,6.97
CA_1,HOUSEHOLD_1_068,11147,6.97
CA_1,HOUSEHOLD_1_068,11148,6.97
CA_1,HOUSEHOLD_1_068,11149,6.97
CA_1,HOUSEHOLD_1_068,11150,6.97
CA_1,HOUSEHOLD_1_068,11151,6.97
CA_1,HOUSEHOLD_1_068,11152,6.97
CA_1,HOUSEHOLD_1_068,11201,6.97
CA_1,HOUSEHOLD_1_068,11202,6.97
CA_1,HOUSEHOLD_1_068,11203,6.97
CA_1,HOUSEHOLD_1_068,11204,6.97
CA_1,HOUSEHOLD_1_068,11205,6.97
CA_1,HOUSEHOLD_1_068,11206,6.97
CA_1,HOUSEHOLD_1_068,11207,6.97
CA_1,HOUSEHOLD_1_068,11208,6.97
CA_1,HOUSEHOLD_1_068,11209,6.97
CA_1,HOUSEHOLD_1_068,11210,6.97
CA_1,HOUSEHOLD_1_068,11211,6.97
CA_1,HOUSEHOLD_1_068,11212,6.97
CA_1,HOUSEHOLD_1_068,11213,6.97
CA_1,HOUSEHOLD_1_068,11214,6.97
CA_1,HOUSEHOLD_1_068,11215,6.97
CA_1,HOUSEHOLD_1_068,11216,6.97
CA_1,HOUSEHOLD_1_068,11217,6.97
CA_1,HOUSEHOLD_1_068,11218,6.97
CA_1,HOUSEHOLD_1_068,11219,6.97
CA_1,HOUSEHOLD_1_068,11220,6.97
CA_1,HOUSEHOLD_1_068,11221,6.97
CA_1,HOUSEHOLD_1_068,11222,6.97
CA_1,HOUSEHOLD_1_068,11223,6.97
CA_1,HOUSEHOLD_1_068,11224,6.97
CA_1,HOUSEHOLD_1_068,11225,6.97
CA_1,HOUSEHOLD_1_068,11226,6.97
CA_1,HOUSEHOLD_1_068,11227,6.97
CA_1,HOUSEHOLD_1_068,11228,6.97
CA_1,HOUSEHOLD_1_068,11229,6.97
CA_1,HOUSEHOLD_1_068,11230,6.97
CA_1,HOUSEHOLD_1_068,11231,6.97
CA_1,HOUSEHOLD_1_068,11232,6.97
CA_1,HOUSEHOLD_1_068,11233,6.97
CA_1,HOUSEHOLD_1_068,11234,6.97
CA_1,HOUSEHOLD_1_068,11235,6.97
CA_1,HOUSEHOLD_1_068,11236,6.97
CA_1,HOUSEHOLD_1_068,11237,6.97
CA_1,HOUSEHOLD_1_068,11238,6.97
CA_1,HOUSEHOLD_1_068,11239,6.97
CA_1,HOUSEHOLD_1_068,11240,6.97
CA_1,HOUSEHOLD_1_068,11241,6.97
CA_1,HOUSEHOLD_1_068,11242,6.97
CA_1,HOUSEHOLD_1_068,11243,6.97
CA_1,HOUSEHOLD_1_068,11244,6.97
CA_1,HOUSEHOLD_1_068,11245,6.97
CA_1,HOUSEHOLD_1_068,11246,6.97
CA_1,HOUSEHOLD_1_068,11247,6.97
CA_1,HOUSEHOLD_1_068,11248,6.97
CA_1,HOUSEHOLD_1_068,11249,6.97
CA_1,HOUSEHOLD_1_068,11250,6.97
CA_1,HOUSEHOLD_1_068,11251,6.97
CA_1,HOUSEHOLD_1_068,11252,6.97
CA_1,HOUSEHOLD_1_068,11301,6.97
CA_1,HOUSEHOLD_1_068,11302,6.97
CA_1,HOUSEHOLD_1_068,11303,6.97
CA_1,HOUSEHOLD_1_068,11304,6.97
CA_1,HOUSEHOLD_1_068,11305,6.97
CA_1,HOUSEHOLD_1_068,11306,6.97
CA_1,HOUSEHOLD_1_068,11307,6.97
CA_1,HOUSEHOLD_1_068,11308,6.97
CA_1,HOUSEHOLD_1_068,11309,6.97
CA_1,HOUSEHOLD_1_068,11310,6.97
CA_1,HOUSEHOLD_1_068,11311,6.97
CA_1,HOUSEHOLD_1_068,11312,6.97
CA_1,HOUSEHOLD_1_068,11313,6.97
CA_1,HOUSEHOLD_1_068,11314,6.97
CA_1,HOUSEHOLD_1_068,11315,6.97
CA_1,HOUSEHOLD_1_068,11316,6.97
CA_1,HOUSEHOLD_1_068,11317,6.97
CA_1,HOUSEHOLD_1_068,11318,6.97
CA_1,HOUSEHOLD_1_068,11319,6.97
CA_1,HOUSEHOLD_1_068,11320,6.97
CA_1,HOUSEHOLD_1_068,11321,6.97
CA_1,HOUSEHOLD_1_068,11322,6.97
CA_1,HOUSEHOLD_1_068,11323,6.97
CA_1,HOUSEHOLD_1_068,11324,6.97
CA_1,HOUSEHOLD_1_068,11325,6.97
CA_1,HOUSEHOLD_1_068,11326,6.97
CA_1,HOUSEHOLD_1_068,11327,6.97
CA_1,HOUSEHOLD_1_068,11328,6.97
CA_1,HOUSEHOLD_1_068,11329,6.97
CA_1,HOUSEHOLD_1_068,11330,6.97
CA_1,HOUSEHOLD_1_068,11331,6.97
CA_1,HOUSEHOLD_1_068,11332,6.97
CA_1,HOUSEHOLD_1_068,11333,6.97
CA_1,HOUSEHOLD_1_068,11334,6.97
CA_1,HOUSEHOLD_1_068,11335,6.97
CA_1,HOUSEHOLD_1_068,11336,6.97
CA_1,HOUSEHOLD_1_068,11337,6.97
CA_1,HOUSEHOLD_1_068,11338,6.97
CA_1,HOUSEHOLD_1_068,11339,6.97
CA_1,HOUSEHOLD_1_068,11340,6.97
CA_1,HOUSEHOLD_1_068,11341,6.97
CA_1,HOUSEHOLD_1_068,11342,6.97
CA_1,HOUSEHOLD_1_068,11343,6.97
CA_1,HOUSEHOLD_1_068,11344,6.97
CA_1,HOUSEHOLD_1_068,11345,6.97
CA_1,HOUSEHOLD_1_068,11346,6.97
CA_1,HOUSEHOLD_1_068,11347,6.97
CA_1,HOUSEHOLD_1_068,11348,6.97
CA_1,HOUSEHOLD_1_068,11349,6.97
CA_1,HOUSEHOLD_1_068,11350,6.97
CA_1,HOUSEHOLD_1_068,11351,6.97
CA_1,HOUSEHOLD_1_068,11352,6.97
CA_1,HOUSEHOLD_1_068,11353,6.97
CA_1,HOUSEHOLD_1_068,11401,6.97
CA_1,HOUSEHOLD_1_068,11402,6.97
CA_1,HOUSEHOLD_1_068,11403,6.97
CA_1,HOUSEHOLD_1_068,11404,6.97
CA_1,HOUSEHOLD_1_068,11405,6.97
CA_1,HOUSEHOLD_1_068,11406,6.97
CA_1,HOUSEHOLD_1_068,11407,6.97
CA_1,HOUSEHOLD_1_068,11408,6.97
CA_1,HOUSEHOLD_1_068,11409,6.97
CA_1,HOUSEHOLD_1_068,11410,6.97
CA_1,HOUSEHOLD_1_068,11411,6.97
CA_1,HOUSEHOLD_1_068,11412,6.97
CA_1,HOUSEHOLD_1_068,11413,6.97
CA_1,HOUSEHOLD_1_068,11414,6.97
CA_1,HOUSEHOLD_1_068,11415,6.97
CA_1,HOUSEHOLD_1_068,11416,6.97
CA_1,HOUSEHOLD_1_068,11417,6.97
CA_1,HOUSEHOLD_1_068,11418,6.97
CA_1,HOUSEHOLD_1_068,11419,6.97
CA_1,HOUSEHOLD_1_068,11420,6.97
CA_1,HOUSEHOLD_1_068,11421,6.97
CA_1,HOUSEHOLD_1_068,11422,6.97
CA_1,HOUSEHOLD_1_068,11423,6.97
CA_1,HOUSEHOLD_1_068,11424,6.97
CA_1,HOUSEHOLD_1_068,11425,6.97
CA_1,HOUSEHOLD_1_068,11426,6.97
CA_1,HOUSEHOLD_1_068,11427,6.97
CA_1,HOUSEHOLD_1_068,11428,6.97
CA_1,HOUSEHOLD_1_068,11429,6.97
CA_1,HOUSEHOLD_1_068,11430,6.97
CA_1,HOUSEHOLD_1_068,11431,6.97
CA_1,HOUSEHOLD_1_068,11432,6.97
CA_1,HOUSEHOLD_1_068,11433,6.97
CA_1,HOUSEHOLD_1_068,11434,6.97
CA_1,HOUSEHOLD_1_068,11435,6.97
CA_1,HOUSEHOLD_1_068,11436,6.97
CA_1,HOUSEHOLD_1_068,11437,6.97
CA_1,HOUSEHOLD_1_068,11438,6.97
CA_1,HOUSEHOLD_1_068,11439,6.97
CA_1,HOUSEHOLD_1_068,11440,6.97
CA_1,HOUSEHOLD_1_068,11441,6.97
CA_1,HOUSEHOLD_1_068,11442,6.97
CA_1,HOUSEHOLD_1_068,11443,6.97
CA_1,HOUSEHOLD_1_068,11444,6.97
CA_1,HOUSEHOLD_1_068,11445,6.97
CA_1,HOUSEHOLD_1_068,11446,6.97
CA_1,HOUSEHOLD_1_068,11447,6.97
CA_1,HOUSEHOLD_1_068,11448,6.97
CA_1,HOUSEHOLD_1_068,11449,6.97
CA_1,HOUSEHOLD_1_068,11450,6.97
CA_1,HOUSEHOLD_1_068,11451,6.97
CA_1,HOUSEHOLD_1_068,11452,6.97
CA_1,HOUSEHOLD_1_068,11501,6.97
CA_1,HOUSEHOLD_1_068,11502,6.97
CA_1,HOUSEHOLD_1_068,11503,6.97
CA_1,HOUSEHOLD_1_068,11504,6.97
CA_1,HOUSEHOLD_1_068,11505,6.97
CA_1,HOUSEHOLD_1_068,11506,6.97
CA_1,HOUSEHOLD_1_068,11507,6.97
CA_1,HOUSEHOLD_1_068,11508,6.97
CA_1,HOUSEHOLD_1_068,11509,6.97
CA_1,HOUSEHOLD_1_068,11510,6.97
CA_1,HOUSEHOLD_1_068,11511,6.97
CA_1,HOUSEHOLD_1_068,11512,6.97
CA_1,HOUSEHOLD_1_068,11513,6.97
CA_1,HOUSEHOLD_1_068,11514,6.97
CA_1,HOUSEHOLD_1_068,11515,6.97
CA_1,HOUSEHOLD_1_068,11516,6.97
CA_1,HOUSEHOLD_1_068,11517,6.97
CA_1,HOUSEHOLD_1_068,11518,6.97
CA_1,HOUSEHOLD_1_068,11519,6.97
CA_1,HOUSEHOLD_1_068,11520,6.97
CA_1,HOUSEHOLD_1_068,11521,6.97
CA_1,HOUSEHOLD_1_068,11522,6.97
CA_1,HOUSEHOLD_1_068,11523,6.97
CA_1,HOUSEHOLD_1_068,11524,6.97
CA_1,HOUSEHOLD_1_068,11525,6.97
CA_1,HOUSEHOLD_1_068,11526,6.97
CA_1,HOUSEHOLD_1_068,11527,6.97
CA_1,HOUSEHOLD_1_068,11528,6.97
CA_1,HOUSEHOLD_1_068,11529,6.97
CA_1,HOUSEHOLD_1_068,11530,6.97
CA_1,HOUSEHOLD_1_068,11531,6.97
CA_1,HOUSEHOLD_1_068,11532,6.97
CA_1,HOUSEHOLD_1_068,11533,6.97
CA_1,HOUSEHOLD_1_068,11534,6.97
CA_1,HOUSEHOLD_1_068,11535,6.97
CA_1,HOUSEHOLD_1_068,11536,6.97
CA_1,HOUSEHOLD_1_068,11537,6.97
CA_1,HOUSEHOLD_1_068,11538,6.97
CA_1,HOUSEHOLD_1_068,11539,6.97
CA_1,HOUSEHOLD_1_068,11540,6.97
CA_1,HOUSEHOLD_1_068,11541,6.97
CA_1,HOUSEHOLD_1_068,11542,6.97
CA_1,HOUSEHOLD_1_068,11543,6.97
CA_1,HOUSEHOLD_1_068,11544,6.97
CA_1,HOUSEHOLD_1_068,11545,6.97
CA_1,HOUSEHOLD_1_068,11546,6.97
CA_1,HOUSEHOLD_1_068,11547,6.97
CA_1,HOUSEHOLD_1_068,11548,6.97
CA_1,HOUSEHOLD_1_068,11549,6.97
CA_1,HOUSEHOLD_1_068,11550,6.97
CA_1,HOUSEHOLD_1_068,11551,6.97
CA_1,HOUSEHOLD_1_068,11552,6.97
CA_1,HOUSEHOLD_1_068,11601,6.97
CA_1,HOUSEHOLD_1_068,11602,6.97
CA_1,HOUSEHOLD_1_068,11603,6.97
CA_1,HOUSEHOLD_1_068,11604,6.97
CA_1,HOUSEHOLD_1_068,11605,6.97
CA_1,HOUSEHOLD_1_068,11606,6.97
CA_1,HOUSEHOLD_1_068,11607,6.97
CA_1,HOUSEHOLD_1_068,11608,6.97
CA_1,HOUSEHOLD_1_068,11609,6.97
CA_1,HOUSEHOLD_1_068,11610,6.97
CA_1,HOUSEHOLD_1_068,11611,6.97
CA_1,HOUSEHOLD_1_068,11612,6.97
CA_1,HOUSEHOLD_1_068,11613,6.97
CA_1,HOUSEHOLD_1_068,11614,6.97
CA_1,HOUSEHOLD_1_068,11615,6.97
CA_1,HOUSEHOLD_1_068,11616,6.97
CA_1,HOUSEHOLD_1_068,11617,6.97
CA_1,HOUSEHOLD_1_068,11618,6.97
CA_1,HOUSEHOLD_1_068,11619,6.97
CA_1,HOUSEHOLD_1_068,11620,6.97
CA_1,HOUSEHOLD_1_068,11621,6.97
CA_1,HOUSEHOLD_1_071,11304,1.98
CA_1,HOUSEHOLD_1_071,11305,1.98
CA_1,HOUSEHOLD_1_071,11306,1.98
CA_1,HOUSEHOLD_1_071,11307,1.98
CA_1,HOUSEHOLD_1_071,11308,1.98
CA_1,HOUSEHOLD_1_071,11309,1.98
CA_1,HOUSEHOLD_1_071,11310,1.98
CA_1,HOUSEHOLD_1_071,11311,1.98
CA_1,HOUSEHOLD_1_071,11312,1.98
CA_1,HOUSEHOLD_1_071,11313,1.98
CA_1,HOUSEHOLD_1_071,11314,1.98
CA_1,HOUSEHOLD_1_071,11315,1.98
CA_1,HOUSEHOLD_1_071,11316,1.98
CA_1,HOUSEHOLD_1_071,11317,1.98
CA_1,HOUSEHOLD_1_071,11318,1.98
CA_1,HOUSEHOLD_1_071,11319,1.98
CA_1,HOUSEHOLD_1_071,11320,1.98
CA_1,HOUSEHOLD_1_071,11321,1.98
CA_1,HOUSEHOLD_1_071,11322,1.98
CA_1,HOUSEHOLD_1_071,11323,1.98
CA_1,HOUSEHOLD_1_071,11324,1.98
CA_1,HOUSEHOLD_1_071,11325,1.98
CA_1,HOUSEHOLD_1_071,11326,1.98
CA_1,HOUSEHOLD_1_071,11327,1.98
CA_1,HOUSEHOLD_1_071,11328,1.98
CA_1,HOUSEHOLD_1_071,11329,1.98
CA_1,HOUSEHOLD_1_071,11330,1.98
CA_1,HOUSEHOLD_1_071,11331,1.98
CA_1,HOUSEHOLD_1_071,11332,1.98
CA_1,HOUSEHOLD_1_071,11333,1.98
CA_1,HOUSEHOLD_1_071,11334,1.98
CA_1,HOUSEHOLD_1_071,11335,1.98
CA_1,HOUSEHOLD_1_071,11336,1.98
CA_1,HOUSEHOLD_1_071,11337,1.98
CA_1,HOUSEHOLD_1_071,11338,1.98
CA_1,HOUSEHOLD_1_071,11339,1.98
CA_1,HOUSEHOLD_1_071,11340,1.98
CA_1,HOUSEHOLD_1_071,11341,1.98
CA_1,HOUSEHOLD_1_071,11342,1.98
CA_1,HOUSEHOLD_1_071,11343,1.98
CA_1,HOUSEHOLD_1_071,11344,1.98
CA_1,HOUSEHOLD_1_071,11345,1.98
CA_1,HOUSEHOLD_1_071,11346,1.98
CA_1,HOUSEHOLD_1_071,11347,1.98
CA_1,HOUSEHOLD_1_071,11348,1.98
CA_1,HOUSEHOLD_1_071,11349,1.98
CA_1,HOUSEHOLD_1_071,11350,1.98
CA_1,HOUSEHOLD_1_071,11351,1.98
CA_1,HOUSEHOLD_1_071,11352,1.98
CA_1,HOUSEHOLD_1_071,11353,1.98
CA_1,HOUSEHOLD_1_071,11401,1.98
CA_1,HOUSEHOLD_1_071,11402,1.98
CA_1,HOUSEHOLD_1_071,11403,1.98
CA_1,HOUSEHOLD_1_071,11404,1.98
CA_1,HOUSEHOLD_1_071,11405,1.98
CA_1,HOUSEHOLD_1_071,11406,1.98
CA_1,HOUSEHOLD_1_071,11407,1.98
CA_1,HOUSEHOLD_1_071,11408,1.98
CA_1,HOUSEHOLD_1_071,11409,1.98
CA_1,HOUSEHOLD_1_071,11410,1.98
CA_1,HOUSEHOLD_1_071,11411,1.98
CA_1,HOUSEHOLD_1_071,11412,1.98
CA_1,HOUSEHOLD_1_071,11413,1.98
CA_1,HOUSEHOLD_1_071,11414,1.98
CA_1,HOUSEHOLD_1_071,11415,1.98
CA_1,HOUSEHOLD_1_071,11416,1.98
CA_1,HOUSEHOLD_1_071,11417,1.98
CA_1,HOUSEHOLD_1_071,11418,1.98
CA_1,HOUSEHOLD_1_071,11419,1.98
CA_1,HOUSEHOLD_1_071,11420,1.98
CA_1,HOUSEHOLD_1_071,11421,1.98
CA_1,HOUSEHOLD_1_071,11422,1.98
CA_1,HOUSEHOLD_1_071,11423,1.98
CA_1,HOUSEHOLD_1_071,11424,1.98
CA_1,HOUSEHOLD_1_071,11425,1.98
CA_1,HOUSEHOLD_1_071,11426,1.98
CA_1,HOUSEHOLD_1_071,11427,1.98
CA_1,HOUSEHOLD_1_071,11428,1.98
CA_1,HOUSEHOLD_1_071,11429,1.98
CA_1,HOUSEHOLD_1_071,11430,1.98
CA_1,HOUSEHOLD_1_071,11431,1.98
CA_1,HOUSEHOLD_1_071,11432,1.98
CA_1,HOUSEHOLD_1_071,11433,1.98
CA_1,HOUSEHOLD_1_071,11434,1.98
CA_1,HOUSEHOLD_1_071,11435,1.98
CA_1,HOUSEHOLD_1_071,11436,1.98
CA_1,HOUSEHOLD_1_071,11437,1.98
CA_1,HOUSEHOLD_1_071,11438,1.98
CA_1,HOUSEHOLD_1_071,11439,1.98
CA_1,HOUSEHOLD_1_071,11440,1.98
CA_1,HOUSEHOLD_1_071,11441,1.98
CA_1,HOUSEHOLD_1_071,11442,1.98
CA_1,HOUSEHOLD_1_071,11443,1.98
CA_1,HOUSEHOLD_1_071,11444,1.98
CA_1,HOUSEHOLD_1_071,11445,1.98
CA_1,HOUSEHOLD_1_071,11446,1.98
CA_1,HOUSEHOLD_1_071,11447,1.98
CA_1,HOUSEHOLD_1_071,11448,1.98
CA_1,HOUSEHOLD_1_071,11449,1.98
CA_1,HOUSEHOLD_1_071,11450,1.98
CA_1,HOUSEHOLD_1_071,11451,1.98
CA_1,HOUSEHOLD_1_071,11452,1.98
CA_1,HOUSEHOLD_1_071,11501,1.98
CA_1,HOUSEHOLD_1_071,11502,1.98
CA_1,HOUSEHOLD_1_071,11503,1.98
CA_1,HOUSEHOLD_1_071,11504,2.26
CA_1,HOUSEHOLD_1_071,11505,2.26
CA_1,HOUSEHOLD_1_071,11506,2.26
CA_1,HOUSEHOLD_1_071,11507,2.26
CA_1,HOUSEHOLD_1_071,11508,2.26
CA_1,HOUSEHOLD_1_071,11509,2.26
CA_1,HOUSEHOLD_1_071,11510,2.26
CA_1,HOUSEHOLD_1_071,11511,2.26
CA_1,HOUSEHOLD_1_071,11512,2.26
CA_1,HOUSEHOLD_1_071,11513,2.26
CA_1,HOUSEHOLD_1_071,11514,2.24
CA_1,HOUSEHOLD_1_071,11515,2.24
CA_1,HOUSEHOLD_1_071,11516,2.24
CA_1,HOUSEHOLD_1_071,11517,2.24
CA_1,HOUSEHOLD_1_071,11518,2.24
CA_1,HOUSEHOLD_1_071,11519,2.24
CA_1,HOUSEHOLD_1_071,11520,2.24
CA_1,HOUSEHOLD_1_071,11521,2.24
CA_1,HOUSEHOLD_1_071,11522,2.24
CA_1,HOUSEHOLD_1_071,11523,2.24
CA_1,HOUSEHOLD_1_071,11524,2.24
CA_1,HOUSEHOLD_1_071,11525,2.24
CA_1,HOUSEHOLD_1_071,11526,2.24
CA_1,HOUSEHOLD_1_071,11527,2.24
CA_1,HOUSEHOLD_1_071,11528,2.24
CA_1,HOUSEHOLD_1_071,11529,2.24
CA_1,HOUSEHOLD_1_071,11530,2.24
CA_1,HOUSEHOLD_1_071,11531,2.24
CA_1,HOUSEHOLD_1_071,11532,2.24
CA_1,HOUSEHOLD_1_071,11533,2.24
CA_1,HOUSEHOLD_1_071,11534,2.24
CA_1,HOUSEHOLD_1_071,11535,2.24
CA_1,HOUSEHOLD_1_071,11536,2.24
CA_1,HOUSEHOLD_1_071,11537,2.24
CA_1,HOUSEHOLD_1_071,11538,2.24
CA_1,HOUSEHOLD_1_071,11539,2.24
CA_1,HOUSEHOLD_1_071,11540,2.24
CA_1,HOUSEHOLD_1_071,11541,2.24
CA_1,HOUSEHOLD_1_071,11542,2.36
CA_1,HOUSEHOLD_1_071,11543,2.36
CA_1,HOUSEHOLD_1_071,11544,2.36
CA_1,HOUSEHOLD_1_071,11545,2.36
CA_1,HOUSEHOLD_1_071,11546,2.36
CA_1,HOUSEHOLD_1_071,11547,2.36
CA_1,HOUSEHOLD_1_071,11548,2.36
CA_1,HOUSEHOLD_1_071,11549,2.36
CA_1,HOUSEHOLD_1_071,11550,2.36
CA_1,HOUSEHOLD_1_071,11551,2.36
CA_1,HOUSEHOLD_1_071,11552,2.36
CA_1,HOUSEHOLD_1_071,11601,2.36
CA_1,HOUSEHOLD_1_071,11602,2.36
CA_1,HOUSEHOLD_1_071,11603,2.36
CA_1,HOUSEHOLD_1_071,11604,2.36
CA_1,HOUSEHOLD_1_071,11605,2.36
CA_1,HOUSEHOLD_1_071,11606,2.36
CA_1,HOUSEHOLD_1_071,11607,2.36
CA_1,HOUSEHOLD_1_071,11608,2.36
CA_1,HOUSEHOLD_1_071,11609,2.36
CA_1,HOUSEHOLD_1_071,11610,2.36
CA_1,HOUSEHOLD_1_071,11611,2.36
CA_1,HOUSEHOLD_1_071,11612,2.36
CA_1,HOUSEHOLD_1_071,11613,2.36
CA_1,HOUSEHOLD_1_071,11614,2.36
CA_1,HOUSEHOLD_1_071,11615,2.36
CA_1,HOUSEHOLD_1_071,11616,2.36
CA_1,HOUSEHOLD_1_071,11617,2.36
CA_1,HOUSEHOLD_1_071,11618,2.36
CA_1,HOUSEHOLD_1_071,11619,2.36
CA_1,HOUSEHOLD_1_071,11620,2.36
CA_1,HOUSEHOLD_1_071,11621,2.36
CA_1,HOUSEHOLD_1_072,11106,8.48
CA_1,HOUSEHOLD_1_072,11107,8.48
CA_1,HOUSEHOLD_1_072,11108,8.48
CA_1,HOUSEHOLD_1_072,11109,8.48
CA_1,HOUSEHOLD_1_072,11110,8.48
CA_1,HOUSEHOLD_1_072,11111,8.48
CA_1,HOUSEHOLD_1_072,11112,8.48
CA_1,HOUSEHOLD_1_072,11113,8.48
CA_1,HOUSEHOLD_1_072,11114,8.48
CA_1,HOUSEHOLD_1_072,11115,8.48
CA_1,HOUSEHOLD_1_072,11116,8.48
